date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rating,away_rating,long,lat
2018-06-27,Serbia,Brazil,0.0,2.0,FIFA World Cup,Moscow,Russia,True,1770,2130,55.7504461,37.6174943
2018-06-27,Switzerland,Costa Rica,2.0,2.0,FIFA World Cup,Nizhny Novgorod,Russia,True,1879,1744,56.3264816,44.0051395
2018-06-28,Japan,Poland,0.0,1.0,FIFA World Cup,Volgograd,Russia,True,1670,1831,48.7081906,44.5153353
2018-06-28,Senegal,Colombia,0.0,1.0,FIFA World Cup,Samara,Russia,True,1739,1927,53.198627,50.113987
2018-06-28,Panama,Tunisia,1.0,2.0,FIFA World Cup,Saransk,Russia,True,1666,1657,54.18671,45.18383
2018-06-28,England,Belgium,0.0,1.0,FIFA World Cup,Kaliningrad,Russia,True,1941,1929,54.710128,20.5105838
2018-06-30,France,Argentina,4.0,3.0,FIFA World Cup,Kazan,Russia,True,1994,1985,55.7823547,49.1242266
2018-06-30,Uruguay,Portugal,2.0,1.0,FIFA World Cup,Sochi,Russia,True,1890,1966,43.5854823,39.723109
2018-07-01,Russia,Spain,1.0,1.0,FIFA World Cup,Moscow,Russia,False,1679,2048,55.7504461,37.6174943
2018-07-01,Croatia,Denmark,1.0,1.0,FIFA World Cup,Nizhny Novgorod,Russia,True,1853,1843,56.3264816,44.0051395
2018-07-02,Brazil,Mexico,2.0,0.0,FIFA World Cup,Samara,Russia,True,2130,1857,53.198627,50.113987
2018-07-02,Belgium,Japan,3.0,2.0,FIFA World Cup,Rostov-on-Don,Russia,True,1929,1670,47.2213858,39.7114196
2018-07-03,Sweden,Switzerland,1.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True,1796,1879,27.7703796,-82.6695085
2018-07-03,Colombia,England,1.0,1.0,FIFA World Cup,Moscow,Russia,True,1927,1941,55.7504461,37.6174943
2018-07-06,Uruguay,France,0.0,2.0,FIFA World Cup,Nizhny Novgorod,Russia,True,1890,1994,56.3264816,44.0051395
2018-07-06,Brazil,Belgium,1.0,2.0,FIFA World Cup,Kazan,Russia,True,2130,1929,55.7823547,49.1242266
2018-07-07,Sweden,England,0.0,2.0,FIFA World Cup,Samara,Russia,True,1796,1941,53.198627,50.113987
2018-07-07,Russia,Croatia,2.0,2.0,FIFA World Cup,Sochi,Russia,False,1679,1853,43.5854823,39.723109
2018-07-10,France,Belgium,1.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True,1994,1929,27.7703796,-82.6695085
2018-07-11,Croatia,England,2.0,1.0,FIFA World Cup,Moscow,Russia,True,1853,1941,55.7504461,37.6174943
2018-07-14,Belgium,England,2.0,0.0,FIFA World Cup,Saint Petersburg,Russia,True,1929,1941,27.7703796,-82.6695085
2018-07-15,France,Croatia,4.0,2.0,FIFA World Cup,Moscow,Russia,True,1994,1853,55.7504461,37.6174943
2018-09-06,Germany,France,0.0,0.0,UEFA Nations League,Munich,Germany,False,2092,1994,48.1371079,11.5753822
2018-09-06,Wales,Ireland,4.0,1.0,UEFA Nations League,Cardiff,Wales,False,1777,1720,51.4816546,-3.1791934
2018-09-07,Italy,Poland,1.0,1.0,UEFA Nations League,Bologna,Italy,False,1893,1831,44.4938203,11.3426327
2018-09-07,Lithuania,Serbia,0.0,1.0,UEFA Nations League,Vilnius,Lithuania,False,1401,1770,54.6870458,25.2829111
2018-09-08,Switzerland,Iceland,6.0,0.0,UEFA Nations League,St. Gallen,Switzerland,False,1879,1787,47.4250593,9.3765878
2018-09-08,England,Spain,1.0,2.0,UEFA Nations League,London,England,False,1941,2048,51.5073219,-0.1276474
2018-09-08,Comoros,Cameroon,1.0,1.0,African Cup of Nations qualification,Mitsamiouli,Comoros,False,1024,1643,-11.3888547,43.2930126
2018-09-09,France,Netherlands,2.0,1.0,UEFA Nations League,Paris,France,False,1994,1905,48.8588897,2.3200410217200766
2018-09-09,Denmark,Wales,2.0,0.0,UEFA Nations League,Aarhus,Denmark,False,1843,1777,56.1496278,10.2134046
2018-09-09,United States Virgin Islands,Canada,0.0,8.0,CONCACAF Nations League qualification,Bradenton,United States,True,680,1534,27.4989278,-82.5748194
2018-09-10,Portugal,Italy,1.0,0.0,UEFA Nations League,Lisbon,Portugal,False,1966,1893,38.7077507,-9.1365919
2018-09-10,Serbia,Romania,2.0,2.0,UEFA Nations League,Belgrade,Serbia,False,1770,1720,44.8178131,20.4568974
2018-09-11,Iceland,Belgium,0.0,3.0,UEFA Nations League,Reykjavík,Iceland,False,1787,1929,64.145981,-21.9422367
2018-09-11,Spain,Croatia,6.0,0.0,UEFA Nations League,Elche,Spain,False,2048,1853,38.2653307,-0.6988391
2018-09-11,Japan,Costa Rica,3.0,0.0,Kirin Challenge Cup,Suita,Japan,False,1670,1744,34.764884,135.51735
2018-10-11,Poland,Portugal,2.0,3.0,UEFA Nations League,Chorzów,Poland,False,1831,1966,50.288556299999996,18.97044253093511
2018-10-11,Montenegro,Serbia,0.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,1617,1770,42.4415238,19.2621081
2018-10-12,Belgium,Switzerland,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,1929,1879,50.8465573,4.351697
2018-10-12,Croatia,England,0.0,0.0,UEFA Nations League,Rijeka,Croatia,False,1853,1941,45.3267976,14.442208
2018-10-12,Japan,Panama,3.0,0.0,Kirin Challenge Cup,Niigata,Japan,False,1670,1666,37.6452283,138.7669125
2018-10-12,Cameroon,Malawi,1.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,1643,1278,3.8689867,11.5213344
2018-10-13,Netherlands,Germany,3.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,1905,2092,52.3727598,4.8936041
2018-10-13,Ireland,Denmark,0.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,1720,1843,53.3498006,-6.2602964
2018-10-14,Poland,Italy,0.0,1.0,UEFA Nations League,Chorzów,Poland,False,1831,1893,50.288556299999996,18.97044253093511
2018-10-14,Romania,Serbia,0.0,0.0,UEFA Nations League,Bucharest,Romania,False,1720,1770,44.4361414,26.1027202
2018-10-15,Iceland,Switzerland,1.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,1787,1879,64.145981,-21.9422367
2018-10-15,Spain,England,2.0,3.0,UEFA Nations League,Seville,Spain,False,2048,1941,37.3886303,-5.9953403
2018-10-16,France,Germany,2.0,1.0,UEFA Nations League,Paris,France,False,1994,2092,48.8588897,2.3200410217200766
2018-10-16,Ireland,Wales,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False,1720,1777,53.3498006,-6.2602964
2018-10-16,Japan,Uruguay,4.0,3.0,Kirin Challenge Cup,Saitama,Japan,False,1670,1890,35.9754168,139.4160114
2018-10-16,Malawi,Cameroon,0.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,1278,1643,-15.7862543,35.0035694
2018-10-16,Argentina,Brazil,0.0,1.0,Superclásico de las Américas,Jeddah,Saudi Arabia,True,1985,2130,21.5810088,39.1653612
2018-10-16,Canada,Dominica,5.0,0.0,CONCACAF Nations League qualification,Toronto,Canada,False,1534,1011,43.6534817,-79.3839347
2018-11-15,Belgium,Iceland,2.0,0.0,UEFA Nations League,Brussels,Belgium,False,1929,1787,50.8465573,4.351697
2018-11-15,Croatia,Spain,3.0,2.0,UEFA Nations League,Zagreb,Croatia,False,1853,2048,45.84264135,15.962231476593626
2018-11-16,Netherlands,France,2.0,0.0,UEFA Nations League,Rotterdam,Netherlands,False,1905,1994,51.9244424,4.47775
2018-11-16,Wales,Denmark,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,1777,1843,51.4816546,-3.1791934
2018-11-16,Japan,Venezuela,1.0,1.0,Kirin Challenge Cup,Ōita,Japan,False,1670,1738,33.1819875,131.4270217
2018-11-16,Morocco,Cameroon,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,False,1712,1643,33.5950627,-7.6187768
2018-11-16,Egypt,Tunisia,3.0,2.0,African Cup of Nations qualification,Alexandria,Egypt,False,1647,1657,38.8051095,-77.0470229
2018-11-17,Italy,Portugal,0.0,0.0,UEFA Nations League,Milan,Italy,False,1893,1966,45.4641943,9.1896346
2018-11-17,Serbia,Montenegro,2.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1770,1617,44.8178131,20.4568974
2018-11-17,Equatorial Guinea,Senegal,0.0,1.0,African Cup of Nations qualification,Bata,Equatorial Guinea,False,1326,1739,51.3813864,-2.3596963
2018-11-18,Switzerland,Belgium,5.0,2.0,UEFA Nations League,Lucerne,Switzerland,False,1879,1929,47.0505452,8.3054682
2018-11-18,England,Croatia,2.0,1.0,UEFA Nations League,London,England,False,1941,1853,51.5073219,-0.1276474
2018-11-18,Ethiopia,Ghana,0.0,2.0,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1277,1638,9.0107934,38.7612525
2018-11-18,Saint Kitts and Nevis,Canada,0.0,1.0,CONCACAF Nations League qualification,Basseterre,Saint Kitts and Nevis,False,1241,1534,17.2960919,-62.722301
2018-11-19,Germany,Netherlands,2.0,2.0,UEFA Nations League,Gelsenkirchen,Germany,False,2092,1905,51.5110321,7.0960124
2018-11-19,Denmark,Ireland,0.0,0.0,UEFA Nations League,Aarhus,Denmark,False,1843,1720,56.1496278,10.2134046
2018-11-20,Portugal,Poland,1.0,1.0,UEFA Nations League,Guimarães,Portugal,False,1966,1831,41.4417677,-8.2955712
2018-11-20,Serbia,Lithuania,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1770,1401,44.8178131,20.4568974
2018-11-20,Japan,Kyrgyzstan,4.0,0.0,Kirin Challenge Cup,Toyota,Japan,False,1670,1237,35.15195,137.301478
2019-01-06,Australia,Jordan,0.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1678,1491,24.2248697,55.7452211
2019-01-07,South Korea,Philippines,1.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1784,1134,25.074282349999997,55.18853865430702
2019-01-07,Iran,Yemen,5.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1789,1154,24.4538352,54.3774014
2019-01-08,Saudi Arabia,North Korea,4.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1566,1330,25.074282349999997,55.18853865430702
2019-01-09,Qatar,Lebanon,2.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1774,1443,24.2248697,55.7452211
2019-01-09,Japan,Turkmenistan,3.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1777,1221,24.4538352,54.3774014
2019-01-11,Palestine,Australia,0.0,3.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1388,1678,25.074282349999997,55.18853865430702
2019-01-11,Kyrgyzstan,South Korea,0.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1291,1784,24.2248697,55.7452211
2019-01-12,Vietnam,Iran,0.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1352,1789,24.4538352,54.3774014
2019-01-12,Lebanon,Saudi Arabia,0.0,2.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1443,1566,25.074282349999997,55.18853865430702
2019-01-13,North Korea,Qatar,0.0,6.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1330,1774,24.2248697,55.7452211
2019-01-13,Oman,Japan,0.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1498,1777,24.4538352,54.3774014
2019-01-15,Australia,Syria,3.0,2.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1678,1531,24.2248697,55.7452211
2019-01-16,South Korea,China,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1784,1481,24.4538352,54.3774014
2019-01-16,Iran,Iraq,0.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1789,1603,25.074282349999997,55.18853865430702
2019-01-17,Saudi Arabia,Qatar,0.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1566,1774,24.4538352,54.3774014
2019-01-17,Japan,Uzbekistan,2.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1777,1620,24.2248697,55.7452211
2019-01-20,Iran,Oman,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1789,1498,24.4538352,54.3774014
2019-01-21,Australia,Uzbekistan,0.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1678,1620,24.2248697,55.7452211
2019-01-21,Japan,Saudi Arabia,1.0,0.0,AFC Asian Cup,Sharjah,United Arab Emirates,True,1777,1566,25.3575436,55.3882729
2019-01-22,South Korea,Bahrain,2.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1784,1417,25.074282349999997,55.18853865430702
2019-01-22,Qatar,Iraq,1.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1774,1603,24.4538352,54.3774014
2019-01-24,China,Iran,0.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1481,1789,24.4538352,54.3774014
2019-01-24,Vietnam,Japan,0.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True,1352,1777,25.074282349999997,55.18853865430702
2019-01-25,South Korea,Qatar,0.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1784,1774,24.4538352,54.3774014
2019-01-25,United Arab Emirates,Australia,1.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,False,1482,1678,24.2248697,55.7452211
2019-01-28,Iran,Japan,0.0,3.0,AFC Asian Cup,Al Ain,United Arab Emirates,True,1789,1777,24.2248697,55.7452211
2019-01-29,United Arab Emirates,Qatar,0.0,4.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False,1482,1774,24.4538352,54.3774014
2019-02-01,Japan,Qatar,1.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True,1777,1774,24.4538352,54.3774014
2019-03-21,Netherlands,Belarus,4.0,0.0,UEFA Euro qualification,Rotterdam,Netherlands,False,1960,1525,51.9244424,4.47775
2019-03-21,Croatia,Azerbaijan,2.0,1.0,UEFA Euro qualification,Zagreb,Croatia,False,1895,1397,45.84264135,15.962231476593626
2019-03-21,Austria,Poland,0.0,1.0,UEFA Euro qualification,Vienna,Austria,False,1701,1780,48.2083537,16.3725042
2019-03-21,Belgium,Russia,3.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,2044,1761,50.8465573,4.351697
2019-03-22,Japan,Colombia,0.0,1.0,Kirin Challenge Cup,Yokohama,Japan,False,1777,1956,35.444991,139.636768
2019-03-22,England,Czech Republic,5.0,0.0,UEFA Euro qualification,London,England,False,1983,1715,51.5073219,-0.1276474
2019-03-22,Portugal,Ukraine,0.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,1933,1792,38.7077507,-9.1365919
2019-03-22,Moldova,France,1.0,4.0,UEFA Euro qualification,Chișinău,Moldova,False,1309,2098,47.0245117,28.8322923
2019-03-23,Georgia,Switzerland,0.0,2.0,UEFA Euro qualification,Tbilisi,Georgia,False,1529,1924,41.6934591,44.8014495
2019-03-23,Spain,Norway,2.0,1.0,UEFA Euro qualification,Valencia,Spain,False,2015,1679,39.4697065,-0.3763353
2019-03-23,Senegal,Madagascar,2.0,0.0,African Cup of Nations qualification,Thiès,Senegal,False,1763,1338,14.7948093,-16.9529272
2019-03-23,Cameroon,Comoros,3.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,1601,1107,3.8689867,11.5213344
2019-03-23,Ghana,Kenya,1.0,0.0,African Cup of Nations qualification,Accra,Ghana,False,1633,1383,5.5571096,-0.2012376
2019-03-24,Netherlands,Germany,2.0,3.0,UEFA Euro qualification,Amsterdam,Netherlands,False,1960,1960,52.3727598,4.8936041
2019-03-24,Wales,Slovakia,1.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,1776,1746,51.4816546,-3.1791934
2019-03-24,Hungary,Croatia,2.0,1.0,UEFA Euro qualification,Budapest,Hungary,False,1630,1895,47.4979937,19.0403594
2019-03-24,Poland,Latvia,2.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,1780,1288,52.2337172,21.071432235636493
2019-03-24,Cyprus,Belgium,0.0,2.0,UEFA Euro qualification,Nicosia,Cyprus,False,1456,2044,35.1748976,33.3638568
2019-03-24,Canada,French Guiana,4.0,1.0,CONCACAF Nations League qualification,Vancouver,Canada,False,1556,1312,49.2608724,-123.113952
2019-03-25,Montenegro,England,1.0,5.0,UEFA Euro qualification,Podgorica,Montenegro,False,1584,1983,42.4415238,19.2621081
2019-03-25,Portugal,Serbia,1.0,1.0,UEFA Euro qualification,Lisbon,Portugal,False,1933,1825,38.7077507,-9.1365919
2019-03-25,France,Iceland,4.0,0.0,UEFA Euro qualification,Paris,France,False,2098,1667,48.8588897,2.3200410217200766
2019-03-26,Japan,Bolivia,0.0,1.0,Kirin Challenge Cup,Kobe,Japan,False,1777,1638,34.6932379,135.1943764
2019-03-26,Switzerland,Denmark,3.0,3.0,UEFA Euro qualification,Basel,Switzerland,False,1924,1899,47.5581077,7.5878261
2019-03-26,Malta,Spain,0.0,2.0,UEFA Euro qualification,Attard,Malta,False,1196,2015,35.8909172,14.4430093
2019-06-05,Japan,Trinidad and Tobago,0.0,0.0,Kirin Challenge Cup,Toyota City,Japan,False,1777,1431,35.083386,137.156412
2019-06-05,Portugal,Switzerland,3.0,1.0,UEFA Nations League,Porto,Portugal,False,1933,1924,41.1494512,-8.6107884
2019-06-06,England,Netherlands,1.0,3.0,UEFA Nations League,Guimarães,Portugal,True,1983,1960,41.4417677,-8.2955712
2019-06-07,Ukraine,Serbia,5.0,0.0,UEFA Euro qualification,Lviv,Ukraine,False,1792,1825,49.841952,24.0315921
2019-06-07,Denmark,Ireland,1.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1899,1713,55.6867243,12.5700724
2019-06-07,Faroe Islands,Spain,1.0,4.0,UEFA Euro qualification,Tórshavn,Faroe Islands,False,1233,2015,62.012,-6.768
2019-06-07,Macedonia,Poland,0.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,1518,1780,41.9960924,21.4316495
2019-06-08,Belarus,Germany,0.0,2.0,UEFA Euro qualification,Borisov,Belarus,False,1525,1960,54.2240665,28.5117849
2019-06-08,Croatia,Wales,2.0,1.0,UEFA Euro qualification,Osijek,Croatia,False,1895,1776,45.5548793,18.6953685
2019-06-08,Turkey,France,2.0,0.0,UEFA Euro qualification,Konya,Turkey,False,1724,2098,37.872734,32.4924376
2019-06-08,Belgium,Kazakhstan,3.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,2044,1384,50.8465573,4.351697
2019-06-09,Japan,El Salvador,2.0,0.0,Kirin Challenge Cup,Rifu,Japan,False,1777,1528,45.8325126,7.954363
2019-06-09,Switzerland,England,0.0,0.0,UEFA Nations League,Guimarães,Portugal,True,1924,1983,41.4417677,-8.2955712
2019-06-09,Portugal,Netherlands,1.0,0.0,UEFA Nations League,Porto,Portugal,False,1933,1960,41.1494512,-8.6107884
2019-06-10,Serbia,Lithuania,4.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,1825,1329,44.8178131,20.4568974
2019-06-10,Denmark,Georgia,5.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,1899,1529,55.6867243,12.5700724
2019-06-10,Spain,Sweden,3.0,0.0,UEFA Euro qualification,Madrid,Spain,False,2015,1838,40.4167047,-3.7035825
2019-06-10,Poland,Israel,4.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,1780,1592,52.2337172,21.071432235636493
2019-06-11,Germany,Estonia,8.0,0.0,UEFA Euro qualification,Mainz,Germany,False,1960,1479,50.0012314,8.2762513
2019-06-11,Hungary,Wales,1.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,1630,1776,47.4979937,19.0403594
2019-06-11,Andorra,France,0.0,4.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,1068,2098,42.5069391,1.5212467
2019-06-11,Belgium,Scotland,3.0,0.0,UEFA Euro qualification,Brussels,Belgium,False,2044,1665,50.8465573,4.351697
2019-06-14,Brazil,Bolivia,3.0,0.0,Copa América,São Paulo,Brazil,False,2131,1638,-23.5506507,-46.6333824
2019-06-15,Argentina,Colombia,0.0,2.0,Copa América,Salvador,Brazil,True,1902,1956,13.8000382,-88.9140683
2019-06-15,Canada,Martinique,4.0,0.0,Gold Cup,Los Angeles,United States,True,1556,1462,34.0536909,-118.242766
2019-06-15,Mexico,Cuba,7.0,0.0,Gold Cup,Los Angeles,United States,True,1816,1330,34.0536909,-118.242766
2019-06-16,Paraguay,Qatar,2.0,2.0,Copa América,Rio de Janeiro,Brazil,True,1708,1774,-22.9110137,-43.2093727
2019-06-16,Uruguay,Ecuador,4.0,0.0,Copa América,Belo Horizonte,Brazil,True,1933,1760,-19.9227318,-43.9450948
2019-06-16,Costa Rica,Nicaragua,4.0,0.0,Gold Cup,San José,Jamaica,True,1704,1299,9.9325427,-84.0795782
2019-06-17,Japan,Chile,0.0,4.0,Copa América,São Paulo,Brazil,True,1777,1834,-23.5506507,-46.6333824
2019-06-18,Brazil,Venezuela,0.0,0.0,Copa América,Salvador,Brazil,False,2131,1776,13.8000382,-88.9140683
2019-06-18,United States,Guyana,4.0,0.0,Gold Cup,Saint Paul,United States,False,1766,1189,44.9497487,-93.0931028
2019-06-19,Colombia,Qatar,1.0,0.0,Copa América,São Paulo,Brazil,True,1956,1774,-23.5506507,-46.6333824
2019-06-19,Argentina,Paraguay,1.0,1.0,Copa América,Belo Horizonte,Brazil,True,1902,1708,-19.9227318,-43.9450948
2019-06-19,Mexico,Canada,3.0,1.0,Gold Cup,Denver,United States,True,1816,1556,39.7392364,-104.984862
2019-06-20,Uruguay,Japan,2.0,2.0,Copa América,Porto Alegre,Brazil,True,1933,1777,-30.0324999,-51.2303767
2019-06-20,Costa Rica,Bermuda,2.0,1.0,Gold Cup,Frisco,United States,True,1704,1226,33.1506744,-96.8236116
2019-06-21,Ecuador,Chile,1.0,2.0,Copa América,Salvador,Brazil,True,1760,1834,13.8000382,-88.9140683
2019-06-22,United States,Trinidad and Tobago,6.0,0.0,Gold Cup,Cleveland,United States,False,1766,1431,41.4996574,-81.6936772
2019-06-22,Brazil,Peru,5.0,0.0,Copa América,São Paulo,Brazil,False,2131,1834,-23.5506507,-46.6333824
2019-06-23,Senegal,Tanzania,2.0,0.0,African Cup of Nations,Cairo,Egypt,True,1763,1368,30.0443879,31.2357257
2019-06-23,Morocco,Namibia,1.0,0.0,African Cup of Nations,Cairo,Egypt,True,1706,1356,30.0443879,31.2357257
2019-06-23,Qatar,Argentina,0.0,2.0,Copa América,Porto Alegre,Brazil,True,1774,1902,-30.0324999,-51.2303767
2019-06-23,Canada,Cuba,7.0,0.0,Gold Cup,Charlotte,United States,True,1556,1330,35.2272086,-80.8430827
2019-06-23,Martinique,Mexico,2.0,3.0,Gold Cup,Charlotte,United States,True,1462,1816,35.2272086,-80.8430827
2019-06-24,Tunisia,Angola,1.0,1.0,African Cup of Nations,Suez,Egypt,True,1641,1349,29.974498,32.537086
2019-06-24,Chile,Uruguay,0.0,1.0,Copa América,Rio de Janeiro,Brazil,True,1834,1933,-22.9110137,-43.2093727
2019-06-24,Ecuador,Japan,1.0,1.0,Copa América,Belo Horizonte,Brazil,True,1760,1777,-19.9227318,-43.9450948
2019-06-24,Haiti,Costa Rica,2.0,1.0,Gold Cup,New Jersey,United States,True,1520,1704,40.0757384,-74.4041622
2019-06-25,Cameroon,Guinea-Bissau,2.0,0.0,African Cup of Nations,Ismaila,Egypt,True,1601,1308,34.2212851,72.2417623
2019-06-25,Ghana,Benin,2.0,2.0,African Cup of Nations,Ismaila,Egypt,True,1633,1403,34.2212851,72.2417623
2019-06-26,United States,Panama,1.0,0.0,Gold Cup,Kansas City,United States,False,1766,1570,39.100105,-94.5781416
2019-06-27,Senegal,Algeria,0.0,1.0,African Cup of Nations,Cairo,Egypt,True,1763,1541,30.0443879,31.2357257
2019-06-27,Brazil,Paraguay,0.0,0.0,Copa América,Porto Alegre,Brazil,False,2131,1708,-30.0324999,-51.2303767
2019-06-28,Morocco,Ivory Coast,1.0,0.0,African Cup of Nations,Cairo,Egypt,True,1706,1612,30.0443879,31.2357257
2019-06-28,Tunisia,Mali,1.0,1.0,African Cup of Nations,Suez,Egypt,True,1641,1530,29.974498,32.537086
